\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
18647,RT @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: &#8220;@maxnostalgia: @100046729 you need one &#128530;&#8221;yesss cause I'm not her bf !&#8221;you my bitch&#8221;&#128514;&#128514;\,1,1,0.423653166
19152,RT @chanelpuke: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye\,1,1,0.423795772
4723,@RussellTpot LOL dude.. I wish they hadn't. I got a DD214 that would make a pussy like you cry for the enemy.\,1,1,0.423811841
20821,RT @xfleezus: cant turn a hoe into a housewife.\,1,1,0.423826797
19733,"RT @j0shlegend: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&#8230;\",1,1,0.423856682
13330,My cousin just said these hoes ain't shit. Idk why they want me. I ain't shit either. Got me dying over here lol\,1,1,0.423870374
10463,I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.\,1,1,0.423919073
11080,I never played a bitch... But bitches most definitely played they self\,1,1,0.423920087
12611,Ladies love a real nicca\,1,1,0.423950292
15366,RT @DjChubbESwagg: &#8220;@jemelehill: ::faints:: RT @desusnice: She has no idea how many of her resumes went straight to the trash http://t.co/D&#8230;\,2,2,0.423984798
1055,@user quand je suis parti 4 mois en afrique cette année je suis rentré et chienne était toute heureuse donc t’en fais pas,2,2,0.424032272
3258,@FixUpMayte @TheRealYoungZel @DivaMonRoe2uHoE I'm destroying this bitch dawg\,1,1,0.424051464
6342,@imgooby you're not funny trash\,2,2,0.424068879
24815,okc nigguh\,1,1,0.424084092
6160,@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.\,0,1,0.424097478
4173,"@Mawdern here it's a ""wtf dude are you fucking retarded""\",1,1,0.424137998
18992,"RT @arigold_88: You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh.\",1,1,0.424159312
11349,I was trying fuck something today and this bitch want lie talking bout his brother was on his phone. Lmfao I feel played.\,1,1,0.424194654
10595,"I fucked your little sister last night\
The pussy was right \
The pussy was tight\",1,1,0.424194865
25105,timbs straight trash though\,2,2,0.424235398
2512,"@AnthonyCumia Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke\",2,2,0.424261503
952,"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt\",1,1,0.424298169
6668,@kieffer_jason you dumb fuck that's not a fucking full address you dumbass I don't live in Plano so how the fuck would I know retard\,1,1,0.424387697
8109,Baby I can make that pussy raaain OFTEN.\,1,1,0.424426115
9704,Give me head and kiss to nigga you a eww bitch\,1,1,0.424430996
2614,"@Barbod6FCB oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch\",1,1,0.424456958
18275,RT @TweetBelow_: The person below is into big booty bitches&#128525;&#127825;\,1,1,0.424476293
3982,@user @user @user @user en quoi parler de nombre de migrants devient une statistique ethnique. on… @url,1,1,0.424686232
3857,@user @user @user @user ah d’accord donc si t’es pas renoi ou rebeu tu ne peux pas donner… @url,2,2,0.424705966
10700,I had wack dick until I started messing with white hoes. They stuck around &amp; let a young goon practice on em.\,1,1,0.424760362
6611,@kieffer_jason and why would I care what a bitch ass nigga think and u don't understand how fucking scary u look\,1,1,0.424777914
10438,I curved yo bitch. Your welcome.\,1,1,0.424847008
13189,"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)\",2,2,0.424884193
1733,algérie: «les migrants sont beaucoup plus vulnérables maintenant» pour leïla berrato - @url,2,2,0.424899582
3830,@user @user @user donnez l’exemple vielle mentalité gauchiste!!,1,1,0.424934492
4879,"@StanleyStinks Shame of you! Self-hating kike. \
We Jews are G-d's chosen people.\",0,1,0.424951087
16882,RT @Moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564;\,1,1,0.424956419
12001,Ihate them mad bitches where the glad ones at?\,1,1,0.424972338
16427,RT @KiraLaJasmine: Shout out to my mama cause she ain't raise no hoe\,1,1,0.424975502
6836,"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!\",0,1,0.425075699
15279,"RT @DanDanManlyMan: @00sexilexi00 Swiggety swag, I love you too fag\",1,1,0.425268635
11736,I've pretty much eaten an entire box of my nephew's cheese nips. I only feel bad a little.\,2,2,0.425271962
2740,@BrendaGisselCA then what the hell are the perks of being your hoe? This is some bullshit\,1,1,0.425277595
16446,"RT @Krislisisms: Grow up, bitch.\",1,1,0.425334517
1406,@user @user un adepte du lieu commun gauchiste,2,2,0.425390353
11454,I'll beat some pussy up right about now\,1,1,0.425401991
6701,@kittygurl9714 I highly doubt you're a real woman. You're prolly a fat ass man. Who fuckin cares?!? Let me do me ho\,1,1,0.4255634
11718,I'm turning into a heartless bitch.\,1,1,0.42557827
6823,@mark_mac18 @sheppast @rianscalia groves is trash IMO\,2,2,0.425716341
1103,&#8220;@4REALROY: @Vomitdatruth no more chunky nugs for you &#127795;&#8221; he doesn't even hook it up like that.\,1,1,0.425717853
5653,@alexrojas_10 pussy\,1,1,0.425719966
4050,@Lissette__glz @joshmtz1199 you hoes ain't loyal &#128075;\,1,1,0.425749698
16705,RT @MGKyd_O: I don't understand how so many Americans can hate on Obama for saluting with a latte. Nobody tells these swagfags anything abo&#8230;\,1,1,0.425888614
2405,ilham aliyev reçoit son homologue mongol - photos @url,0,1,0.425890065
17648,RT @Sexualgif: when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608\,1,1,0.425905603
15453,RT @EastSideKris: I'm glad Bey did this shit....now some of u bitches wit that one shaved side can go ahead &amp; shave that other side too....\,1,1,0.425905931
15768,"RT @HBCUfessions: I got some bomb dick from a Alpha, a Q, 2 Kappas, a Iota, &amp;two professors all in the same month. Im not a hoe..I just say&#8230;\",1,1,0.425906882
4235,@Mike_Stud so is my pussy\,1,1,0.426022232
328,"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof\",2,2,0.426258467
9268,"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!\",1,1,0.42630434
16864,"RT @MisterrRager: &#8220;@ViriDoesItt: I already know you trash if being tatted is on the list of things you want in a nigga..&#8221;\
\
Off top.\",1,1,0.426335608
5934,@creepgoddess @iPostDickPrints hell no! Where is the pussy print page?\,1,1,0.426380411
10353,I bet these bitches trying to set me up &#127911;\,1,1,0.426388467
14969,"RT @CauseWereGuys: Life is a bitch and harsh enough. Guys need a girl that will make them feel better and help relieve some of the stress, &#8230;\",1,1,0.426439019
22024,The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.\,1,1,0.426503222
10817,I have such a horrible perspective of time. I think I might be retarded smh\,1,1,0.426526966
3722,@JawShoeeAhhh bitch you can't even say no lol\,1,1,0.426559987
182,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum\",2,2,0.426560328
948,#xfactorau sick of guys who sing like pussies. Where are the rock type men?\,1,1,0.426566389
21057,Same people bitchin about jetpacks and shit in AW are counting down the days until it comes out buncha fags.\,1,1,0.426578988
2788,"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden\",1,1,0.426582264
8495,But why does my school always have prom on Friday the 13th like this isn't some Freddy Vs Jason shit Even tho some bitches gonna look it &#128554;\,1,1,0.426674602
23018,We're going to make the school look so redneck tomorrow.\,2,2,0.426742743
19483,RT @gorgeous__gab: People person so you know lil gabby got hoes &#128129;\,1,1,0.426930154
11030,"I mean if she a cunt, then she a cunt. It happens.\",1,1,0.426961478
18213,RT @TooTurntNacho: Why give a bitch ya heart when she rather have a purse.\,1,1,0.426964438
81,@user @user @user les arabes empruntent le zéro aux indiens au ix eme siècle !!!,2,2,0.426999833
17684,RT @ShelleT1986: Great start the morning! My daughter danced herself into the coffee table and gave herself a nice shiner... Yea she's a wh&#8230;\,2,2,0.42700762
2109,jbrise les rapports comme les renois de stamford bridge,1,1,0.427089572
24747,my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that don't matter ctfuu\,1,1,0.427110461
23088,What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie\,1,1,0.427168063
24022,"aaahhhhh my internet has died, for the whole weekend I'm told, just in time to teach me the true spirit of christmas. fucking cunt.\",1,1,0.427356451
868,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7\,2,2,0.427366333
10933,I like Chinese buffets but I hate all the chinks\,0,1,0.427372839
22025,The guinea fowls are not what they seem.\,2,2,0.427434167
560,@user les bobos et les vivreensememblistes va falloir arreter de voter gauchiste et pro-migrants.....!! ,1,1,0.427455787
19323,RT @dominiggaaa: &#8220;@ReallyAintShit: This bitch come up and pull her titty out... What do you do? http://t.co/3p9chkHeY8&#8221; the more the merrie&#8230;\,1,1,0.427457375
5116,"@TheRyanAdams word, bird\",2,2,0.427490726
2107,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc\",1,1,0.427586708
25095,this shit so trash lol\,1,1,0.427617544
1987,cet attardé réussi à réunir pleins d'autres attardés comme lui.. chapeau @url,1,1,0.427658981
888,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | pussy fuck close up http://t.co/0dvaZWLq2q\",1,1,0.427696927
400,@user et ds les campagnes ..ou macron met 72 migrants dans un village de 400 personnes...et ou vont aller l… @url,0,1,0.427703158
317,"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes\",0,1,0.427723331
22047,The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...\,1,1,0.427735358
17991,RT @TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt\,1,1,0.427795636
9826,Gov. Rick Scott Kicks Charlie Crist&#8217;s Ass http://t.co/YasZ6yXfwc http://t.co/RDmCnzyGbE\,1,1,0.427986302
10414,"I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy.\",2,2,0.427991879
19965,RT @lildurk_: I'm finna up my bag so I'm cutting you weak hoes off\,1,1,0.428097251
21421,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on\",2,2,0.428228412
341,#tpmp les vegans sons des attardé qui font de la manipulation ses une forme de secte,1,1,0.428349836
2468,@Almighty_Woo he said he got you in workouts pussy!!!!!!\,1,1,0.42838543
22528,This hot chocolate and Famous Amos too bomb right now\,2,2,0.428413835
20388,RT @ryancommakerry: I think it's time to bring out the drunken monkey\,2,2,0.42848385
12711,Life is only unfair if you're a cunt\,1,1,0.428573361
17362,"RT @QuilaTheDiva: After the age of 21 its about credit scores, future plans and creating assets. Not cars, clothes, niggas/bitches, clubs, &#8230;\",1,1,0.428617277
17925,RT @TKNCASH1: On the NorthSide @ WildBills With @Djholiday &#128073;Come up on a check &#10004;&#65039; Left that hoe&#128581; alone &#10004;&#65039;&#8230; http://t.co/KvLpJsua4f\,1,1,0.428791241
21864,That ios8 gon get yall bitches fucced up . Trynna hide shit\,1,1,0.42883895
21672,Sub tweeting and uoeno lol bitch\,1,1,0.428915061
9481,Fuck Ya feelings ain't no sorries bitch\,1,1,0.428940613
3138,@Dougherty06 my apologies... Oh wait it's my fucking birthday bitch &#128521;\,1,1,0.428941851
10859,I just fucked an albino. It was weird because it was like a white body impersonating a black voice....... like Iggy Azalea\,1,1,0.429019849
1137,"&#8220;@AshlynWynns: I'm a ""mud shark"" because I have black friends. Makes perfect sense. &#128514;&#128557;&#128514;&#128557; #idiotic&#8221; @\",2,2,0.429047135
8629,Cavs trash too\,2,2,0.429057083
14224,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho\,1,1,0.429061444
10967,I look like Denzel when I tilt my head to the side too bitch\,1,1,0.429075499
3618,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?\",1,1,0.429176316
6299,@iH8TvvitterHoes @breezyfrmdablok so you was in a female DMs talking to another nigga... You're a faggot b\,1,1,0.429206231
2381,@3CarryOnItems all them bitches far as fuck from us. We got el gran pollo up this way and it serves us well. @Lex_Gracie\,1,1,0.429268396
6687,@kingjvsh @_hanimA Don't be a bitch\,1,1,0.429364857
1069,"&#128557;&#128557;&#128557; RT @VineForTheByrd: Bae: go text your hoes \
Me: https://t.co/5PAfEceL1i\",1,1,0.429400402
2883,je crois que promo aime pas les gauchiste féministes ...oups,1,1,0.429427536
18962,"RT @amaurer13: Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!\",1,1,0.42949521
8003,Any nicca gettin it n da ass is a fag! &#8220;@CruellaDeTrill: Howw? Please explain this twitter logic. I'm confused. &#128553; @Im_Yung_Jay @YuTwatching&#8221;\,1,1,0.429608202
12700,Life ain't nothin but bitches and money.\,1,1,0.429675675
20770,RT @wintervphillips: *steals your bitch*\,1,1,0.429685944
16602,"RT @Lion_Heart__: &#8220;@FinallyGotANude: ""hippie dressed Tumblr bitches Smoke a blunt and all of a sudden they're the most abstract thinkers of&#8230;\",1,1,0.429689033
3949,@user @user mais tu es attardé mental ou quoi ?! tu crois vraiment que les millions d’homosexuels sur cet… @url,1,1,0.429690025
1693,&#8220;@__IamAnnaY: bitch gotta work all hard to clean that shit without ripping her skin&#8221; LMAOSJDUSUBEJS\,1,1,0.429703567
13885,Oh shit! &#128557;&#128128; RT @ImDatNigga_Jack: &#8220;@Sherman_King: Dallas trash.&#8221; Your hairline is trash\,1,1,0.429745688
2520,@AppleciderPapi @OGBEARD @godIevel nah u just a fag\,1,1,0.429821043
3356,@user @user et un mongol consanguin incapable de réfléchir par lui même comme il en pullule désormais sur la planète.,1,1,0.4298226
1023,@user @user @user @user @user @user c'est une double négation espèce d'attardé m… @url,1,1,0.429886461
1059,&#128555;ugly bitches get no love\,1,1,0.429965178
3024,les ptits rebeus de 13-16 ans pourraient grv echanger leur darronne contre une ps4 pro,1,1,0.430073118
10500,"I don't know why broads drunk dial me....I'm sleep, hoe!!\",1,1,0.430108897
23802,You got my name In your mouth but I got your bitch on my dick &#128586;\,1,1,0.430118886
2460,Ça m’fume les renois quand ils rigolent ils sont obligés de tapé un 200m sprint @url,2,2,0.43013061
13288,My bitch ass buddy pmo\,1,1,0.430179759
5019,@ThadIsReal we in dis hoe. Imma get her too lmfaoooo\,1,1,0.430184699
2195,@user en 62 les arabes nous dit vous envahira sans faire la guerre c’est chose faite.....,1,1,0.430204732
3541,@user @user @user n'empeche tu te prends la tete sur un attarde ca fait mal..,1,1,0.430246893
11087,I only fuck with bad bitches I'm stiff\,1,1,0.430247036
14157,Phone disconnected like a hoe :/ thank god for shmediums hot spot lol\,1,1,0.430295257
23816,You hoes are in for a pleasant surprise &#128540;&#128527;\,1,1,0.430353747
1427,les brévinois ne veulent pas de #migrants dans leur ville.,1,1,0.430375143
1582,&#8220;@TedOfficialPage: Fucked your bitch and left her like... http://t.co/x41Q6LUH37&#8221;&#128553;&#128553;&#128514;\,1,1,0.430545871
5000,@Tcrawford20 he's trash\,1,1,0.430573055
18712,"RT @_Kristin_Nikole: ""@zzachbarness: Swear AG ugly den a bitch. He look like a possum and giraffe mix breed."" This isnt funny. But I died l&#8230;\",1,1,0.43065336
6798,"@maccabeez no one knows the words to that song, they only know the sexy saxophone. George Michael is a pussy.\",1,1,0.430659633
6656,@kieffer_jason sorry don't know what to tell you but to get your pussy ass off my twitter\,1,1,0.430683118
16238,RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;\,1,1,0.430709408
3481,@Horsepower_Will naw nigga I got yo bitch tip toeing on my wooden floor !\,1,1,0.430711653
24357,"gonna get a tattoo of a teardrop on my dick\
cause i murdered that pussy\",1,1,0.430787036
10701,I hardly text back so these hoes love to phone me\,1,1,0.430795475
659,@user je comprends pourquoi la plupart des gens disaient que j...etais arabe quand je streamais. nce genre d...emissio... @url,2,2,0.430850108
12359,"Jessie Andrews has the best ""girl on girl"" scenes in porn. LOVE the way she makes bitches cum.\",1,1,0.43087959
11306,I want a girl whose pussy smells like tuna\,1,1,0.430892199
15625,RT @FuckTraVonn: @TropicalKyle @wendella_ one time me and this blind bitch was watching a movie\,1,1,0.430933873
247,"""@SukMySweetness: money only impress the simple broke bitches""\",1,1,0.430970607
7246,@sleepe21 these hoes gay thats why\,1,1,0.431022524
22407,This bitch always got shit to say about what other people like\,1,1,0.431074166
3742,@JennaHord12 Feels like it's been a year since I seen ya queer lolol\,1,1,0.431087724
7607,@zlyouell @SpongeBobVlnes dyke ron&#128109;&#128111;&#128514;\,1,1,0.431112052
12191,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt\,2,2,0.431177657
18717,"RT @_LexC__: I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective &#128533;&#128056;&#9749;&#65039;\",1,1,0.431181471
13368,My hobbies consist of sleeping &amp; subtweeting about random people from school that don't even know me because I'm a judgemental bitch\,1,1,0.431189196
19133,RT @carharttdarlin: Trying to download iOS 8 but my phones a bitch\,1,1,0.431192648
23576,Yall see Chojis kid? Big ass black bitch\,1,1,0.431228658
2927,@Chykalet naw u just retarded kinfolk lol\,1,1,0.431338566
12474,"Just started my upgrade for the level 2 dark elixer drill! 1,500,000 elixer. That was a bitch to get.\",1,1,0.431384731
17008,RT @NerdAtCoolTable: You automatically a hoe if somebody calls you one.\,1,1,0.431403899
3010,@user dans les bons marchés et les primeurs rebeus,1,1,0.431504482
20643,RT @tj_curtin: A birds eye view of today's #harvest14 activities. Thanks @BrentJFF for the great camera work! http://t.co/RgETR4tV4S\,2,2,0.431547601
809,@user @user @user donc elle pose des soucis attends mais tes tes attardé enfaite tu lance un débat avec… @url,1,1,0.431561406
6637,@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up\,0,1,0.431570726
25027,the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that\,1,1,0.431583457
15095,RT @CodeLez: You gotta know the difference between a good girl and good pussy\,1,1,0.431603176
21278,Shut up bitch you beat off to your sister.\,1,1,0.431673086
20488,RT @sorryimalex: &#8220;@lametears: i only rted alex ramos aka trash to gain followers&#8221; #vote5sos\,2,2,0.431717973
13343,"My doctors office is retarded, ""we noticed you put in a prescription order, so we canceled it. Give us a call if you need a refill, thanks!""\",2,2,0.431830209
1915,"&#8220;@pskinny31: That hoe gone jam watch&#8221; if you ain't throwing ass bitch ""fuck out the party &#9996;&#65039;""\",1,1,0.431954132
23276,White bitches be lovin da colored men\,1,1,0.431962424
22555,This kid @bobbyhorai straight watched a bitch eat her own bloody tampon #fucksamattawithyou\,1,1,0.432005649
19131,"RT @captaincoximus: I'm like the bat signal, but for crazy bitches\",1,1,0.43201081
3497,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back\",0,1,0.432030803
10642,I got hoes I got fuckin hoes I got fuckin hoes !!!\,1,1,0.432087206
17329,RT @PresidentRJRock: Fuck you bitch I'm actin brand new &#128526;\,1,1,0.43215552
16070,"RT @JEN_JEN_2014: My pussy is totes adorbs when she jumps on my bed with litter stuck to her.\
\
The cat is fucking annoying when she does it.\",1,1,0.432182786
22646,Throw some orange on dat bitch\,1,1,0.432190245
640,"""call me Keyshawn Johnson cause im catchin erry hoe""\",1,1,0.43220234
1986,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?\,2,2,0.432319765
19142,RT @cassidy_kelsey: Now you just reminded me why I hate you. #bitch #cantstandyou\,1,1,0.432377738
4567,@Prince_WilliamB @MixyArts This nothing to do with my shoes you ignorant twat.\,1,1,0.43247742
15116,RT @ComplexMorality: When someone tweets these hoes aint loyal but they laid up at the crib looking like.... http://t.co/OV5Q8lVsjn\,1,1,0.432521485
14189,Pisses me off so much when Brett screams fag or whore out the window at people\,1,1,0.432623329
9660,"Get out granny long-johns rednecks..for your cold bones from very cold ""Polar Vortex, The Sequel""! DoG http://t.co/ZXuxFXPzI7\",1,1,0.432652088
2819,les renois qui disent  les antillais ne sont pas africain  qu'ils soient des iles ou du continent vous m'attristez ! nous sommes africains,1,1,0.432684751
10561,I feel like I should be sad and all that pussy shit but I am just so pissed right now idk what I'm feeling.\,1,1,0.432735132
1730,&#8220;@almightyburr: gotta buy those anti-slip shoes so these hoes won't catch me slipping&#8221;\,1,1,0.43274953
14211,Police niccas Tryn raid da trap\,1,1,0.432765883
5709,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.\,0,1,0.432830532
6297,@iGivePussyCPR baker planted an M-80 in that bitch. When white guy lights the wick... &#128163;\,1,1,0.432904678
8012,Anyone who came to the US as an indentured servant is white trash.\,0,1,0.432911334
22412,This bitch backed into my car TWICE.. Not once but 2 times.\,1,1,0.433116997
23677,Yo hoe is like a tick so she hunting for a blood\,1,1,0.433210484
17165,"RT @OfficiallyIce: RT @Manatti23: ""I fucked your bitch cause she gave me a boner, she went down twice like Adrien Broner..."" #FreckBars\",1,1,0.433298154
8657,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz\,2,2,0.433299156
5438,@_BaDa_Bing If it continues.. I turn pussy lol\,1,1,0.433369518
22563,This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &#128514;&#128557;\,1,1,0.433422388
21072,Say it to me when I confront you pussy fuck\,1,1,0.433433632
23129,"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist\",1,1,0.43344451
11173,"I smell I smell I smell, pussy\",1,1,0.433454242
21346,"Smellin good, bitches wanna hug me\",1,1,0.433462923
1098,&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch\,1,1,0.433529411
20649,RT @tolkienproverb: Fairy tale does not deny the existence of sorrow and failure...\,2,2,0.433530365
4846,@SimplyAJ22 lebron is a bitch #damian\,1,1,0.433609424
2699,@BloodOfJupiter yeah...bitch!\,1,1,0.433644745
23804,"You got niggas and I got bitches.\
PARTYNEXTDOOR ain't never lied.\",1,1,0.433715857
10449,I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.\,1,1,0.433767236
2545,@AsvpRvchel @kittty_jpg nah that bitch stank\,1,1,0.433788953
16280,RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts\,1,1,0.433837375
6693,@kirbys08 @_James_Kirby_ fuck you bitch.\,1,1,0.433914044
7556,@xsotoxevelynx haha yuhhh did I hit that hoe or what\,1,1,0.433960547
784,@user un gros mongol et j'ai masque ses contenus car il apparaît sans rien demander. et voir juste ce qu'il fai… @url,1,1,0.434029158
8251,Big thick pretty bitch\,1,1,0.434029591
2406,@A_Brown_30 and I just cleaned the entire fucking weight room. Looked like a tornado went through this bitch.C'mon franklin @Franklin_Probs\,1,1,0.434032449
24362,"got a death wish against like 675 cunts, I'm just no a happy man #fuckittt\",1,1,0.43403813
14884,RT @BudaHefner74: Roll up let's get high let's get high bitch\,1,1,0.434055698
172,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""\",1,1,0.43406106
17862,"RT @StunningStina: Come 2 Henderson, kilgore, Longview IT DONT EVEN MATTER. But you dumb ass hoes gone fuck around &amp;get your soul taken fro&#8230;\",1,1,0.434085154
2736,"@Brelston I realized it's the one on Link's Awakening too, so you killed two birds with one stone. Unless you're getting the Wind Fish too.\",2,2,0.43411019
21154,She a bad bitch period. But she didn't have to get these big ass implants &#128514; fucc http://t.co/Dd5iu85lPx\,1,1,0.434111076
13901,Ohmygod please don't be a bitch to me today.\,1,1,0.434132757
19371,RT @efromthelost: @ObieOneHHH #doggpound never left hip hop fans just turned into hoes. Literally ratchet broads that pretend to like baske&#8230;\,1,1,0.434211651
6354,"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie\",2,2,0.434326078
1066,@user vous vouliez dire que la rhétorique islamo-gauchiste est souvent calquée sur la rhétorique antisémit… @url,1,1,0.434420233
18723,"RT @_MILLz5: ""@Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://t.co/gLKgTqIG15"" &#128514;&#128514;&#128514; ""konnnichiwa bitch""\",1,1,0.434468624
8031,Arguing over a bitch with a glued on butt\,1,1,0.434653673
13239,"Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE\",2,2,0.43466528
8000,Any bitch who show up Friday looking like the bitch from the ring I'm punching straight in the face.\,1,1,0.434672445
20190,RT @nicoleageniie: @kenzayye is a pussy\,1,1,0.434721633
18541,RT @YaBoyRoshi: Dodging these hoes like http://t.co/9O31kRMEso\,1,1,0.43474294
16657,RT @LoveMe_AshMarie: I wish it was appropriate to go around slapping bitches when they say stupid shit\,1,1,0.43476296
3729,@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash\,2,2,0.434793675
19913,"RT @kxyIx: Females love stealing someone's boyfriend , that's not cute y'all hoes need some morals &amp; life goals\",1,1,0.434799364
8115,Baby pussy cant be your only hustle. Unless u bad as Naomi Russell.I mean a lot of ppl got money.So basically Russell aint the only Russell\,1,1,0.434799544
11452,I'll be stripping off layers of clothes the instant we get back to the gate. It's hot as Satan's pussy on this son-bitch\,1,1,0.434840876
4873,"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live.\",0,1,0.434853908
2031,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2\,2,2,0.434869769
23232,"When you have everything they want &amp; you're doing everything they can't, bitches are going to talk shit. Don't let them stop your shine\",1,1,0.434877839
11775,If @IamShady_ didn't know I love your coon ass cuz &#128514;&#128514;&#128514;\,1,1,0.434983581
3763,@user @user @user @user c'est ça le bif avec les renoistu dis la vérité c'est un problème,2,2,0.434987755
14991,"RT @ChadJordan23: ""Chad you got all the hoes""\
\
""Why are you texting me instead of your hoes"" http://t.co/jCSQHeZoRl\",1,1,0.43507204
17353,RT @PvTruest: #Nevertrustabitch never trust a bitch who has a fresh copy of master p album\,1,1,0.435140837
21475,Some bitches truly ain't shit !\,1,1,0.435188496
5830,"@brookeschade @piperleigh_ @cass_uhhh_deee @baylee247 all of yall stfu, your all pussies and won't do shit\",1,1,0.435205905
8780,Crazy ass! RT @DaRealQuitaM: I been acting so mean ratchet and ghetto I crack myself up\,1,1,0.435231857
23893,"You say it like they're a new toy, they're children you dumb bitch &#8220;@Knia_Amareee: Mixed Babies,I want one &#128525;&#128525;&#128525;&#128525; http://t.co/7riWuwamLz&#8221;\",1,1,0.435277489
20433,"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers.\",2,2,0.435349588
10728,I hate dumb bitches\,0,1,0.435369739
21176,"She get a bunch of money, spend it all on drugs, mobbin with her bitches, never fall in love &#128128;&#128168;&#128139;\",1,1,0.435384323
4615,"@RainaluvsA in that picture yes, I haven't had an updated pic added the angel wing is colored now too, and thanks represents what I am ;)\",2,2,0.4354083
