\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
17505,RT @RmpHarris: Told my home girl bitch you bet not change on mee\,1,1,0.455194564
8132,Bad bitches aint cheap better pass her if u broke !!\,1,1,0.455220741
17967,RT @TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;\,1,1,0.455263983
11851,If not then you are a coward and afraid showing you have no faith..Just another devils bitch...\,1,1,0.455301118
22574,This nigga Magic Johnson got a Grade A faggot for a son &#128514;&#128514;.. He had to have done some terrible shit growin up lol..\,1,1,0.455319411
12238,It's been a minute since we chilled like we use to. I hope that pussy still feels like it use to.\,1,1,0.455339638
19146,"RT @ccobb1573: &#8220;@imFindDory: Can't spell slut without u, bitch.&#8221;\",1,1,0.455342568
1019,&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.\,1,1,0.455386439
16877,RT @Moisessp14: Look at u now u pregnant stupid bitch lol\,0,1,0.455404994
3532,@IAMQUEENLATIFAH @plated letz getup deep dish vocal mix Nagasaki Hiroshima yellow asian flu ^n emoto ill egg god? http://t.co/CH0XfVEKz9\,2,2,0.455445815
6693,@kirbys08 @_James_Kirby_ fuck you bitch.\,1,1,0.455494812
23651,"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... http://t.co/o3hiKa2Fin\",2,2,0.455506477
17198,"RT @OnlyRosee: The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste\",1,1,0.45550656
2327,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite..\",1,1,0.455558682
1219,&#8220;@CodeeJames: That one ex you can't seem to get over&lt;&lt;&lt;&#8221; an is a cunt!!\,1,1,0.455571977
18637,RT @ZitlalyL: You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;\,1,1,0.455600957
17134,"RT @OHHHME: I just want the money, ian trippin on these hoes\",1,1,0.455668018
14795,"RT @BoujieAssMeena: I always text my besties like ""bitch call me I got the scoop&#128064;"" &#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;\",1,1,0.45567656
4898,@StephyRae7 hii fag. :)\,1,1,0.455684274
578,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB\",1,1,0.455689101
14285,Pussy only pussy\,1,1,0.455697009
18879,RT @_kivnaaa: @VivaLaKash &#128514;&#128514;&#128514; on God i be thinking that . lol people at school be showing me this nigguh videos . im like &#128563; he famous oss &#128514;\,1,1,0.455716836
24269,done everything but trust these hoes\,1,1,0.455762841
21036,"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;\",0,1,0.455793681
23559,Yahhhhhh bitch YAHHHH\,1,1,0.455794106
20378,RT @rollieghost: &#8220;@vivalajayxoxo: Women would put up with very little love as long as the man have money..gross&#8221; bitches be with broke abus&#8230;\,1,1,0.455832435
1948,&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect\,0,1,0.455851795
13536,Nd these hoes all kno I'm workin wit a 9 I ain't talking bout a gun I'm talking feel it in ya spine\,1,1,0.455859342
5515,@_TriggaPlease_ @kanyewest he's a faggot\,0,1,0.455941071
2393,@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day\,2,2,0.455949251
16436,RT @Kontra402: Lmao damn this bitch so trash RT @JazmineJanay_: Lmao http://t.co/pfSnLm07IL\,1,1,0.456006594
13725,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.\,0,1,0.45604802
4591,@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;\,2,2,0.456106609
3546,@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa\,1,1,0.456119603
5210,"@TwoStarScoob good job tonight! You need to eat some crackers so,you'll stop throwing up !\",2,2,0.456120338
10399,"I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch\",1,1,0.456150639
24310,faggot time HE CIRCLED THE BLOCK FOR 3 HOURS\,1,1,0.456196823
6280,@hunterbuch66 @kieffer_jason @sbsylvester my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming\,1,1,0.456230269
6622,@kieffer_jason bitch meet up\,1,1,0.456235771
3955,@KingsleeyNYC yep lmao. Its been a hectic few weeks. Waddup ho\,1,1,0.456355771
1641,&#8220;@WhatTheFFacts: An orangutan once tried to have sex with actress Julia Roberts.&#8221;Smart monkey&#128514;\,1,1,0.456375033
23042,"Well now that I'm basically gone full retard, lets get blasted\",1,1,0.456378084
7892,Almost half of North American bird species threatened by climate change http://t.co/dWSYB5BodA http://t.co/F0PVuLNf4c #Climate #Environment\,2,2,0.456450769
1189,&#8220;@Caiivs: On some real shit if I catch this bitch it's game on.&#8221;\,1,1,0.456460483
13558,Never messed with a hoe that went to jail unless I didn't know her last name\,1,1,0.456478894
24914,she let me play with her pussy then she lick it off my fingers.\,1,1,0.456490253
25235,wut spook me even more is its gon be dark when nigga drive outta hea..... im sick already\,1,1,0.456494117
8893,Dat da bad thing bout being colored. Day bring me in to fight but don't vite me to da victory partay\,2,2,0.456509088
9437,Free bird.\,2,2,0.456555035
235,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real\",1,1,0.456618307
2539,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).\",0,1,0.456625426
217,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!\",1,1,0.456642606
20587,RT @thebootycluh_: &#8220;@_xoxoMOOKY: Why do niggas settle for easy bitches ? Like don't y'all wanna bitch that challenges you to better yoursel&#8230;\,1,1,0.456681867
8719,Claim to be a boss but you a lil broke bitch &#128514;\,1,1,0.456805253
23808,You got wild bitches tellin you liessss\,1,1,0.456851262
309,"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah.\",1,1,0.456867627
7603,@zfunk007 I like how his tattoo on his head forms a mullet. White trash people can be so entertaining sometimes\,1,1,0.456883127
10308,I ate a monkey. #AndNowIHaveEbola\,2,2,0.456935099
22124,Them women at the bar @ #happyhour are there for your pleasure them old hoes be pure #savages &#128514;&#128514;&#128514;\,1,1,0.456938715
751,#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.\,1,1,0.456979771
15222,RT @DIYcookery: Godiva Chocolate Dipped Oreos &#128523; http://t.co/OSYPnadYtO\,2,2,0.456994029
2958,@ComplexMag I didn't know #whitetears were blue and yellow! #lessonoftheday\,2,2,0.456999981
12288,It's this dyke chick cut hair in the barbershop look just like Future\,0,1,0.457165197
1906,&#8220;@notflappybird: Tag a friend that sucks at flappy bird&#8221; @me\,2,2,0.45719586
23879,"You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt\",0,1,0.457217372
220,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""\
@Iemonaids dis bitch in da wrong tree bro.\",1,1,0.457230079
4781,"@SarahR_82 \
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat\",2,2,0.457340948
4201,@Meshia_Tweets oh bitch you toooo far!\,1,1,0.45741798
420,"""@worldtraveIs: Baby albino &#128034; http://t.co/2tYTQJ3fec"" @Meeeesh1395\",2,2,0.457489743
22951,Wanted to eat her pussy from the back but she's sleep...smh\,1,1,0.45754995
5717,@austinrea_ @sbsylvester @hunterbuch66 @kieffer_jason bitch that's wtf I just said and its not Christopher it's Chris mf\,1,1,0.45755217
9631,Gaga is that bitch who probably gives A+++ lapdances.\,1,1,0.457612792
19696,"RT @isneeze_Glitter: if you ate my pussy, don't ever try to disrespect me . Fck nigga i fed you &#9995;\",1,1,0.457693631
13719,No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn\,2,2,0.457889246
17928,RT @TM__7: &#128514;&#128514;&#128514;&#128514;&#128514;&#128513;&#128513;&#128513;&#128513;&#128588;&#128588; RT @Lizzs_Lockeroom: Watching a bird poop on your car after you just got it washed http://t.co/k6AiIVU6Ph\,2,2,0.457908902
8964,Did he say the tastiest cuts or cunts??\,1,1,0.45791241
8924,"Dee Gordon getting to ""he can fuck my bitch"" status with all these SBs\",1,1,0.457975988
23806,You got that pussy nigga disease ain't no curing ya\,1,1,0.457994029
18345,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt\,0,1,0.458093031
19272,RT @datnigga_laced: Never invest money into a broke bitch ..\,1,1,0.458109321
20680,RT @trix2343: @ZitlalyL @Vic_Manzan0 he's a beaner not a nigga\,1,1,0.458110442
14683,"RT @BeautysRaj: ""Ariana is probably the next Beyonce"" bitch if you don't back the fuck up http://t.co/g6XGmAqk52\",1,1,0.458117648
17495,RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p\,0,1,0.458164212
4114,"@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points\",2,2,0.458197531
16798,RT @MemphisMSoccer: 50' 2nd yellow card issued for Temple\,2,2,0.458265905
17663,RT @ShanTaughtUwell: Never trust a bitch that try to be a side bitch\,1,1,0.458297862
19242,RT @dahliafoxx: sick of bitches bitching about other bitches.\,1,1,0.458302366
3020,@DallyJackson I'm here now hoe\,1,1,0.458347612
9125,"Dudes kill me with that ""I wouldn't mess with Khloe Kardashian if she ain't have money"" I've seen the hoes y'all be hitting get real\",1,1,0.458373488
22746,Truth is @MaxOn_MaxOff5 ate yellow snow as a child..\,1,1,0.458401787
21504,Some people are so constantly pessimistic. It's so unattractive. Like if you have that much to bitch about why don't you start changing?!?\,1,1,0.458405475
18792,"RT @__PrettyBlaack: If a bitch think I'm worried about her , that bitch overthinking &#128557;&#128514;&#128581;&#128129;&#128582;&#8252;&#65039;\",1,1,0.45840671
19206,RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5\,1,1,0.45844418
7029,@piersmorgan house keeps passing CR's senate says no because harry ried is obamas bitch.. not his states who does the senators represent?\,1,1,0.458499745
2073,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;\,1,1,0.458515057
15977,RT @ImDatNigga_Jack: Welcome to Dallas Nawfside Texas don't come with no hoe shit nigga this Texas you will get MURDERED\,1,1,0.458658823
5132,@Thee_MrWest pussy\,1,1,0.458690131
17099,RT @Now_Thats_Fresh: Lmao you gotta chill RT @FlyoutChase: You bitches still fat\,1,1,0.458748746
8741,Come her lil bitch I want that sloppy toppy\,1,1,0.458775896
18026,RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.\,0,1,0.458858623
24255,do these bitches that tweet about taking adderall everyday think their hard or nah\,1,1,0.458888257
12797,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot\,0,1,0.458905297
19573,"RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow, she let quite a few niggas beat. equal opportunity pussy\",1,1,0.458914396
18862,RT @_iChrisP: &#8220;@Shane_A1: swear me n zee da only niccas who aint got da update yet&#8221;&lt;I'm right there wit cha bruh\,1,1,0.45891891
23376,"Why no boycott of racist ""redskins""?\
#Redskins\
#ChangeTheName\
#ChangeTheMascot\",2,2,0.458923705
11252,I think every bitch wit a tongue piercing suck dick im just being real\,1,1,0.4589357
18972,"RT @andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;\",1,1,0.459025594
18291,RT @TyDunne: Have to go with the slant pass to your outside linebacker in that situation.\,2,2,0.459037153
21156,She a dirty bitch and I dotn have a doubt\,1,1,0.459054046
24137,bitch u kno my game tight\,1,1,0.459062822
562,"""She's from Florida so you've got to do the sniff test in those swamp pussies"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;\",1,1,0.459069777
19438,"RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the cunts ever a&#8230;\",1,1,0.45915142
14203,Please control yo hoe ! &#128514;&#128514;\,1,1,0.459157535
23004,We know you fat hoes are not big boned your jus fat af !\,1,1,0.459234516
21552,Sone of y'all bitches need morning glory milk baths &#128514;&#128514;&#128514;\,1,1,0.459442101
13389,My manager is retarded bruh always asking siri some spellings. &#128514;&#128514;&#128514; ..this nigga is dum af doe\,1,1,0.459561384
11454,I'll beat some pussy up right about now\,1,1,0.459713045
24773,niggas living like hoes dats why dey dying bout nothing\,1,1,0.459736189
25147,versace bird feeder\,2,2,0.459823601
5151,"@TimoteoSHonesto @vcortesusmc little punk, we should send his ass to Iraq for a few weeks! \
Little bitch would come home &amp; KISS THE GROUND!\",1,1,0.459854732
25022,the gullible ones do. RT @reaganchanel: So people go to college with intentions of being a hoe? K.\,1,1,0.459862592
13933,Omg 9 more days !! In exactly a week I'll be in Vegas bitches !!! #edclv http://t.co/Q1uhZepIyW\,1,1,0.459884172
7982,"And you a bitch.. Even when you say you love me, you a bitch. I pray you crash like Caroline into a ditch.\",1,1,0.459885019
4525,@Paulyy2 nah some honkey lookin dude at chr\,2,2,0.4599474
10418,I can't with these second class bitches\,1,1,0.45996198
17600,RT @SatansPearl: she's a model on #Instagram but she's just a hoe from my town.\,1,1,0.460037347
17372,RT @RBK_STEVIEJ: I love a bitch wit sum nice teeth n lips&#128524;\,1,1,0.46004728
18245,RT @TreySongzSon: I'm in yo hood I'll prolly fuck yo hoe\,1,1,0.46006095
6100,@ennuitimes mostly move ya dumb bitch! Haha\,1,1,0.460182328
7632,"A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, &amp; his owner beats him.&#128514;&#128514;\",1,1,0.460200634
4444,@OLE_VertyBstard Yankee noodle is fucking awesome ya bastard.\,1,1,0.460273146
11233,I text my ex my new bitch pussy wetter\,1,1,0.460286961
16563,RT @Liberienne: Iggy's sextape is prolly gon' be trash. The nigga she made it with is ugly.\,1,1,0.460333077
5727,@b_shiznitt cum thru bitch\,1,1,0.460462379
17974,RT @Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong\,1,1,0.46080909
3303,@FvckMike_ bro this bitch really stood there and was like you gonna give me my penny?\,1,1,0.460819319
23655,Yo I'm not a bitch but don't take my order right and I will fucking become one.\,1,1,0.460873086
4500,@PDaburei bitch nigga\,1,1,0.460936542
10715,I hate all these industry fags. I hope they all get the Nigerian Summer Flu\,0,1,0.460980687
12805,"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny\",1,1,0.461019097
15778,"RT @HENNERGIZED: &#128557;&#128557;&#128557;&#8220;@StopBeingSober: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.&#8221;\",1,1,0.46117419
2586,"@BRIdifferent good dnt be a sucker for these sad mad bitches,\",1,1,0.461199163
3012,@D_Palomino52 you a poop. :( see I'm going all ghetto talk. Wtf!\,1,1,0.461262694
7660,A lotta u niccas ain't who u say u is!\,1,1,0.461264228
1562,&#8220;@Southern_Giant: &#8220;@KingShelton_: Dumb bitch award goes too .... http://t.co/IubL31QN6Y&#8221; &#128557;&#8221; that's all you Uncle Sam !!!\,1,1,0.461268483
23451,Won't step dad me hoe. Lol\,1,1,0.46127319
18455,RT @WheelTod: If life hands you a hot potato try throwing it at two birds.\,2,2,0.46143275
21780,Text me instead of playing flappy birds #SoIKnowItsReal\,2,2,0.461437489
11297,I wanna eat the fuck u talking bout then bitch!\,1,1,0.461494355
17546,"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc\",2,2,0.461630053
15781,RT @HG_Shit: @1BookieG them klutzy bitches\,1,1,0.461633466
17063,RT @NoHoesNextDoor: If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot\,0,1,0.461637469
8125,Bad bitch http://t.co/XSpkccaypi\,1,1,0.461651286
15092,RT @CobeNotKobe: All hoes lie.......\,1,1,0.461651395
3018,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol\",0,1,0.461732529
743,#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it\,2,2,0.461747287
3593,@Im_Thirst Shin's a faggot. I'm glad your chipped him.\,1,1,0.46177914
24521,i wouldnt for michaelangelo RT @DerekIsNormal: YAAAAAAASSS!!! RT @TheYelloNegro: These hoes out of control https://t.co/t4waR9G8cT\,1,1,0.461781129
24775,niggas not stepping up they still tryna get back in the day kinda pussy lol\,1,1,0.461809471
5046,@ThatSlutAdrian bring bitches\,1,1,0.461864606
16241,RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W\,1,1,0.461888688
4167,@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo\,0,1,0.461949315
12498,Kanye new video so bitch made mane. Bruh how you gone throw shots a Barrack den come up wit Dat shit\,1,1,0.461960293
2019,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq\,2,2,0.461972142
2990,@Cuff_no_Slut cdfu bitch you fried\,1,1,0.462017946
15353,"RT @DignifiedPurity: @TonyGoldwyn you could have helped Mellie, you revolving door-shaped head ho. You aren't quiet when you're balls deep &#8230;\",1,1,0.462071662
21334,Slide in your bitch Dms like &#128166; &#127940; https://t.co/W7QbM72Oyo\,1,1,0.462163973
20291,RT @popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too\,1,1,0.462198586
12113,Inbed eating left over poppadom. #livinthedream\,2,2,0.462302331
11268,"I told her too. I said ""bri don't get in tweef with anyone because you're trash at it"" and then she goes and tweefs with like 6 freshman\",2,2,0.46243755
10160,Hopefully this niggah buys my gamma 11's cause I want them\,1,1,0.462451453
17325,RT @PowBlocks: @WaldoKillz3 @hidalgoparadise @D_41395 @olgadontshred lmao that hashtag had me dying princess hoe needs to get a Twitter lol\,1,1,0.462454394
25251,"yeah I'm a bitch, but guess what? you're still a slut.\",1,1,0.462455608
6437,@jessicacassell1 find a new hillbilly!! #spiritweek!!\,2,2,0.46261595
19827,RT @k_ree2: &#8220;@Trentdamanz: These hoes are loyal&#8221; plot twist\,1,1,0.462656699
1113,&#8220;@A_Brown_30: Lmao Dylan just got called a pussy by Mr O himself @wagggggie&#8221; takes skill &#128527;&#128170;\,1,1,0.4627713
748,#MessageToMyFutureSpouse u better cook and clean for me bitch. Ill give u all my money but I ain't cleanin no dishes and makin my own plate.\,1,1,0.462777728
12349,Jealous ass bitch tryna turn me to a lick but you won't live to see that shit\,1,1,0.462796341
244,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy\",1,1,0.462881723
3177,@EakaErick I wouldn't share a wave with those trash cans\,2,2,0.462898122
7539,"@xDavilunAx ew pussy buy a fucking xbone , u got dat Puppy muny\",1,1,0.462901594
1815,&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu\,1,1,0.462939418
4665,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..\,2,2,0.462955182
17316,RT @PookieHuny: #EndoftheWorldConfessions I follow all of these retards on Twitter because they're all a bunch of morons &amp; I need g ...\,1,1,0.46295847
7250,@slings_x_arrows bitches are gonna make it rain on me\,1,1,0.462986251
17533,"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think\",1,1,0.463034214
3558,@I_GotOne he had the hoes too\,1,1,0.463118303
7101,@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..\,1,1,0.463145874
21102,See &#128064; ima stop &#10060;&#128282; getting on this here Twitter arguing with you hoes&#128078;&#128078;......stupidity is a trait that I &#9757;&#65039;DONT NOT FUCK WITH &#128680;&#128679;\,1,1,0.463215595
17118,RT @O3_Millz: Wish I could get drunk tonight.. But my hoe ass drinkin buddy sick &#128530;&#128530;&#128586;&#128567; @1BookieG and the other one left &#128530;&#9992;&#65039;&#128640;&#128186; @xDSmooth\,1,1,0.463282643
22210,These brownies are bomb!!!!!!!!! http://t.co/lKZLQQj7W1\,2,2,0.463300726
24729,my bitches getting even badder\,1,1,0.463353714
15355,RT @DinO_off_AD: Them hoes come them hoes go it's a revolving cycle &#128080;\,1,1,0.463488823
9157,Eagles fucking trash\,1,1,0.463538825
16129,RT @Jawdan__: You're a faggot if you ever had the Kim Possible BBM notification\,1,1,0.463541879
16702,RT @MCGetBizzy: Rise of the planet of the apes http://t.co/Ww3xbbUJg7\,2,2,0.463548398
22643,Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.\,1,1,0.463570343
1133,&#8220;@ArianaGrande: is this flappy bird shit a joke or........... http://t.co/L3xDYJypjI&#8221; on the real tho\,1,1,0.463600276
11789,"If I ever committ a crime, you can cite LVL as being the sole influence.\",2,2,0.46367695
8642,Chances make champions nicca ain't nothing stopping you!\,1,1,0.46372554
5569,@_lostb0y I meant bitch I am scum\,1,1,0.463729763
3618,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?\",1,1,0.463865183
5315,@Worth_BILLions @MystroApollo &#128514;bitch you always hatin lmao\,1,1,0.463880843
21471,Some bitches barely respect themselves\,1,1,0.463886983
6506,@justinmiculka01 oh what hoe is she trippin bout then\,1,1,0.463982899
11108,I really am always there for my bitches and they know that &#128175;.\,1,1,0.464004105
7298,@supasaiyansarah haha same here bitch is trippin #brokeass\,1,1,0.464017235
20004,"RT @lnsaneTweets: once i take my bra off, don&#8217;t ask me to do shit for u bitch bc once that bra comes off, i am clocked out of life\
\
i am do&#8230;\",1,1,0.464063773
12218,It's 2014 and y'all niggas still fuckin with these hoes. Go get you a wife bruh #wifingsquad2014\,1,1,0.46408405
23550,Ya last nicca couldn't beat it ... I hit it like a free throw!\,1,1,0.464097172
7156,"@samross58 it's parseltounge, not basilisk you fucking pussy. Get it right.\",1,1,0.464121266
17665,"RT @ShaneDennis37: In the ""Nothing Lasts Forever"" category, I can barely recognize any Yankees tonight.\",2,2,0.464127253
3072,@DeeHarris__ she might be the one DONT be a bitch\,1,1,0.464139926
15864,RT @HntrMoore: You ever call your ex while you're fucking your side bitch? Yea I'm gonna do that later\,1,1,0.464151231
19330,"RT @dougIyfe: niggas gon talk, bitches gon hate.\",1,1,0.464170113
21884,That pussy came gift wrapped\,1,1,0.46418816
18647,RT @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: &#8220;@maxnostalgia: @100046729 you need one &#128530;&#8221;yesss cause I'm not her bf !&#8221;you my bitch&#8221;&#128514;&#128514;\,1,1,0.464206904
3619,@ItsKeeshKapeesh *yourself *faggot buy a dictionary\,0,1,0.464219025
16457,RT @KxRxSxB: Sometimes I turn my phone on loud to tweet just to hear the bird chirp. #TrueStory #TeamiPhone\,2,2,0.46438506
23214,"When the day goes bad just tell yourself ""were the pussy at!"" &#128514;\",1,1,0.464426541
24215,colored denim makes me puke\,2,2,0.464434763
5406,"@Z_M_G_ &#128514;&#128514;&#128514;&#128514;&#128514; wow. I love how you called yourself a slut, but no really. You wouldn't ever cheat on a girl, bitches are so dumb.\",1,1,0.464503917
5388,@YunGMiGo @BigMoneyNiquee &#128530; nicca fucc yu\,1,1,0.464534752
19995,RT @livcost: my friends are all dumb hoes who i dont even like http://t.co/AyZQp6k3aE\,1,1,0.464591698
9086,Double up on that blow bitch!\,1,1,0.464596256
15114,RT @Comp10Tx: Lowkey called that faggot a faggot.\,0,1,0.464607387
9449,Freezing my nips off out here...\,2,2,0.464610057
21796,Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado\,2,2,0.464621146
17510,RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!\,1,1,0.464703559
11016,I love when my mom goes to the grocery store until she gets home and I have to carry it all in. Then it sucks monkey nuts\,1,1,0.464760174
21834,That bitch is goin off off off!!!\,1,1,0.464764568
23248,Where a prego bitch when I need one I have no milk an a whole box of cinnamon toast crunch man\,1,1,0.464769163
24977,stroking otha niggas hoe is my hobby\,1,1,0.464812486
12896,Lol Jk I changed my number on them ho*s\,1,1,0.464826228
13294,"My bitch bad, she from the islands.\",1,1,0.464844033
24916,"she pooted &#8220;@Not1FuckisGiven: Either Young Thug gay, or this bitch pooted https://t.co/g0FgRX7dju&#8221;\",0,1,0.464873986
15469,RT @EmilyFaye2: My signature white-bitch move is profusely apologizing for being late with a full Starbucks cup in hand.\,1,1,0.464890205
19745,RT @jakemoneyzz: Leavin no hope for these hoes\,1,1,0.464951099
18957,RT @allzmicelz: how she gets all the bitches http://t.co/DWkd2DjOrV\,1,1,0.464951946
16411,RT @KingKwama: Female IG Models in person be so trash &#128546;\,2,2,0.464975981
11639,"I'm officially dubbing that nasty, un-natural shade of red that looks good on no one that you usually see in the ghetto ""hood red"".\",1,1,0.464994411
3603,@IndicaMangoes they still fucking trash. I cant eat those to save my life.\,1,1,0.465026838
23067,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot.\",1,1,0.465040512
19904,RT @kurngb: Fuck wrong w/ these bitches lately?\,1,1,0.465151832
21887,That pussy fat whatchu feeding it?\,1,1,0.465270878
5160,@ToWherever yay im a whitey :3\,2,2,0.465335463
9806,Got to 18 on flappy bird...\,2,2,0.465341737
18520,RT @XndSeanX: If you're going to be a bitch and not come to the show because some bands dropped then w/e. More moshing room for me in that &#8230;\,1,1,0.465395415
3776,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420\,0,1,0.465466231
12,""" So hoes that smoke are losers ? "" yea ... go on IG\",1,1,0.465492038
2603,@BangxBroz right in the pussy\,1,1,0.465507106
17135,RT @OITNBHumor: Guess who stole/fucked yo bitch? http://t.co/0YZGrtegAq\,1,1,0.465561802
15087,RT @ClutchLikeMJ: Tennessee isn't even orange it's like vitamin pee yellow &#128553;&#128514;&#128514;&#128514;\,2,2,0.465563811
10008,He said get up bitch... That's not PG #FROhorsemen\,1,1,0.465577943
1521,&#8220;@RihannaGlFS: When you see the bitch that been talking smack about you in the playground http://t.co/ePdGXMzKSr&#8221;\,1,1,0.465668037
1139,&#8220;@Attractive_Bad: Yes Iam single I don't mess or talk to anyone . &#128524; no hoes just me &#128076;&#8221;\,1,1,0.465672863
2331,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!""\",2,2,0.465692263
16100,RT @JaeRawww: Y'all bitches who hit up the mall looking for new clothes need to hit up the gym &#128514;&#128514;&#128514; those escalators not cutting it &#128514;&#128514;&#128514;\,1,1,0.465722036
11002,"I love me some fresh pussy, all you can eat buffet.\",1,1,0.465802344
14769,RT @Blessedyaszay: #IWantToPunchPeopleWho mock God\,2,2,0.465805602
22180,These bitches been killin me all day\,1,1,0.465808027
2489,@AnUglyNigga this is retarded\,0,1,0.465871386
